City,Total_cases,Total_deaths,New_deaths,Active_cases,Total_tests,Date
South Carolina ,69986,1155.0, ,43926,626970.0,07-20-2020
Alabama ,68891,1291.0,4 ,37864,592608.0,07-20-2020
Indiana ,57206,2825.0,3 ,13416,635660.0,07-20-2020
Washington ,48131,1454.0, ,31175,809339.0,07-20-2020
Connecticut ,47893,4396.0, ,24212,627986.0,07-20-2020
Minnesota ,47107,1585.0,4 ,4780,867410.0,07-20-2020
Mississippi ,43889,1358.0,3 ,16599,404548.0,07-20-2020
Wisconsin ,42315,844.0, ,8843,773217.0,07-20-2020
Colorado ,40142,1752.0, ,24120,439068.0,07-20-2020
Iowa ,38999,796.0,2 ,10217,419296.0,07-20-2020
Nevada ,35765,647.0, ,11608,490644.0,07-20-2020
Missouri ,35218,1165.0, ,27065,612612.0,07-20-2020
Utah ,34117,243.0, ,12959,545296.0,07-20-2020
Arkansas ,33228,357.0, ,7579,419171.0,07-20-2020
Veteran Affairs ,32696,1890.0,10 ,6416,404329.0,07-20-2020
US Military ,31418,48.0,2 ,19455,,07-20-2020
Oklahoma ,25433,452.0,1 ,5231,479547.0,07-20-2020
Kentucky ,23161,670.0, ,15667,529481.0,07-20-2020
Nebraska ,22583,301.0, ,5170,235149.0,07-20-2020
Kansas ,22356,308.0,1 ,9587,249353.0,07-20-2020
Rhode Island ,17904,995.0,5 ,15171,315156.0,07-20-2020
New Mexico ,16971,571.0, ,9636,469215.0,07-20-2020
Idaho ,14873,119.0, ,10605,146994.0,07-20-2020
Oregon ,14579,260.0, ,11094,335590.0,07-20-2020
Delaware ,13519,523.0, ,5634,152995.0,07-20-2020
Puerto Rico ,12461,180.0,2 ,10922,464073.0,07-20-2020
District Of Columbia ,11339,579.0,1 ,8874,147765.0,07-20-2020
Federal Prisons ,10303,98.0, ,4099,31947.0,07-20-2020
Navajo Nation ,8593,422.0,10 ,5040,67825.0,07-20-2020
South Dakota ,7906,118.0, ,836,98088.0,07-20-2020
New Hampshire ,6203,398.0, ,554,168844.0,07-20-2020
North Dakota ,5126,93.0,1 ,814,135978.0,07-20-2020
West Virginia ,5080,100.0, ,1353,230864.0,07-20-2020
Maine ,3711,117.0, ,435,147261.0,07-20-2020
Montana ,2621,39.0,2 ,1248,139042.0,07-20-2020
Wyoming ,2126,25.0, ,486,63204.0,07-20-2020
Alaska ,1874,18.0, ,1144,173010.0,07-20-2020
Hawaii ,1381,24.0, ,314,128374.0,07-20-2020
Vermont ,1360,56.0, ,165,83868.0,07-20-2020
Guam ,319,5.0, ,92,18389.0,07-20-2020
United States Virgin Islands ,297,6.0, ,156,6938.0,07-20-2020
Grand Princess Ship ,103,3.0, ,100,,07-20-2020
Northern Mariana Islands ,37,2.0, ,16,11335.0,07-20-2020
New York ,435592,32598.0,14 ,151819,5230981.0,07-21-2020
California ,399898,7776.0,7 ,282675,6414321.0,07-21-2020
Florida ,369834,5207.0,132 ,325410,3103674.0,07-21-2020
Texas ,347135,4181.0, ,165083,3269897.0,07-21-2020
New Jersey ,183114,15804.0, ,59095,1802874.0,07-21-2020
Illinois ,163923,7494.0, ,17710,2279109.0,07-21-2020
Arizona ,148683,2918.0,134 ,127247,1003987.0,07-21-2020
Georgia ,145575,3176.0, ,118624,1476722.0,07-21-2020
Massachusetts ,113789,8433.0, ,9966,1130981.0,07-21-2020
Pennsylvania ,106943,7101.0,13 ,23062,1055763.0,07-21-2020
North Carolina ,102861,1680.0, ,22474,1458997.0,07-21-2020
Louisiana ,96583,3608.0,32 ,39687,1102924.0,07-21-2020
Michigan ,82395,6373.0, ,20860,1726283.0,07-21-2020
Tennessee ,79754,847.0, ,32933,1214383.0,07-21-2020
Maryland ,79545,3402.0,20 ,70799,958608.0,07-21-2020
Virginia ,79371,2048.0,17 ,67088,1031976.0,07-21-2020
Ohio ,76196,3192.0, ,21144,1177696.0,07-21-2020
South Carolina ,71445,1164.0, ,45376,638194.0,07-21-2020
Alabama ,70358,1303.0,12 ,39319,599098.0,07-21-2020
Indiana ,57916,2846.0,21 ,13748,644805.0,07-21-2020
Washington ,49225,1464.0, ,31243,826354.0,07-21-2020
Connecticut ,48055,4406.0, ,23504,655309.0,07-21-2020
Minnesota ,47457,1588.0,3 ,4358,876859.0,07-21-2020
Wisconsin ,44135,859.0,13 ,10146,794697.0,07-21-2020
Mississippi ,43889,1358.0, ,12216,404548.0,07-21-2020
Colorado ,40566,1758.0, ,24093,448204.0,07-21-2020
Iowa ,39424,800.0,3 ,10289,423233.0,07-21-2020
Nevada ,37528,676.0,28 ,12586,503464.0,07-21-2020
Missouri ,35821,1167.0, ,27487,636677.0,07-21-2020
Utah ,34526,247.0, ,12775,553616.0,07-21-2020
Arkansas ,33927,363.0, ,7167,432816.0,07-21-2020
Veteran Affairs ,33160,1927.0,37 ,6082,414603.0,07-21-2020
US Military ,31418,48.0, ,19455,,07-21-2020
Oklahoma ,25433,452.0, ,5231,503326.0,07-21-2020
Kansas ,23472,313.0,3 ,10605,261531.0,07-21-2020
Kentucky ,23414,671.0, ,15867,533453.0,07-21-2020
Nebraska ,22847,313.0, ,5297,238692.0,07-21-2020
Rhode Island ,17986,996.0,1 ,15252,317544.0,07-21-2020
New Mexico ,17215,578.0, ,9823,476497.0,07-21-2020
Idaho ,15266,122.0, ,10809,150142.0,07-21-2020
Oregon ,14847,262.0, ,11247,339282.0,07-21-2020
Delaware ,13746,525.0,2 ,5861,155973.0,07-21-2020
Puerto Rico ,12940,180.0, ,11401,464073.0,07-21-2020
District Of Columbia ,11427,580.0,1 ,8938,155711.0,07-21-2020
Federal Prisons ,10649,98.0, ,4421,32399.0,07-21-2020
Navajo Nation ,8617,422.0, ,5064,68749.0,07-21-2020
South Dakota ,7943,118.0, ,829,98654.0,07-21-2020
New Hampshire ,6249,398.0, ,565,170321.0,07-21-2020
North Dakota ,5207,94.0,1 ,794,137293.0,07-21-2020
West Virginia ,5161,101.0,1 ,1594,234857.0,07-21-2020
Maine ,3723,118.0,1 ,414,150299.0,07-21-2020
Montana ,2712,40.0,1 ,1179,141002.0,07-21-2020
Wyoming ,2187,24.0, ,511,63771.0,07-21-2020
Alaska ,1949,18.0, ,1219,175586.0,07-21-2020
Hawaii ,1393,24.0, ,312,129510.0,07-21-2020
Vermont ,1366,56.0, ,171,83868.0,07-21-2020
Guam ,319,5.0, ,92,18389.0,07-21-2020
United States Virgin Islands ,304,6.0, ,163,6972.0,07-21-2020
Grand Princess Ship ,103,3.0, ,100,,07-21-2020
Northern Mariana Islands ,38,2.0, ,17,12236.0,07-21-2020
New York ,436379,32609.0,7 ,146330,5298640.0,07-22-2020
California ,410176,7891.0,2 ,289313,6536932.0,07-22-2020
Florida ,379619,5347.0,140 ,334688,3154711.0,07-22-2020
Texas ,357127,4299.0, ,166299,3331844.0,07-22-2020
New Jersey ,183372,15809.0, ,55928,1840929.0,07-22-2020
Illinois ,164878,7517.0, ,18205,2308854.0,07-22-2020
Arizona ,150609,2974.0,56 ,128772,1019120.0,07-22-2020
Georgia ,148988,3254.0, ,121247,1498525.0,07-22-2020
Massachusetts ,114033,8450.0, ,10193,1139375.0,07-22-2020
Pennsylvania ,107815,7118.0,12 ,23624,1068564.0,07-22-2020
North Carolina ,105001,1699.0, ,24595,1491820.0,07-22-2020
Louisiana ,96590,3611.0, ,39691,1122962.0,07-22-2020
Michigan ,83059,6382.0, ,21515,1749927.0,07-22-2020
Tennessee ,81944,871.0, ,33221,1237411.0,07-22-2020
Virginia ,80393,2051.0,3 ,68011,1047021.0,07-22-2020
Maryland ,80172,3405.0,3 ,71387,979158.0,07-22-2020
Ohio ,77269,3223.0, ,20969,1195771.0,07-22-2020
South Carolina ,73337,1221.0, ,45054,648663.0,07-22-2020
Alabama ,71813,1364.0,61 ,40713,608088.0,07-22-2020
Indiana ,58673,2863.0,17 ,14488,654413.0,07-22-2020
Washington ,50003,1474.0, ,31892,841184.0,07-22-2020
Connecticut ,48096,4406.0, ,23545,660857.0,07-22-2020
Minnesota ,47961,1592.0,4 ,4135,888551.0,07-22-2020
Mississippi ,47071,1423.0,34 ,15333,417684.0,07-22-2020
Wisconsin ,44135,859.0, ,9374,794697.0,07-22-2020
Colorado ,41059,1763.0, ,24581,454290.0,07-22-2020
Iowa ,39793,808.0,5 ,10377,427908.0,07-22-2020
Nevada ,38657,704.0,28 ,13398,510977.0,07-22-2020
Missouri ,37149,1180.0, ,28615,635311.0,07-22-2020
Utah ,35012,251.0, ,12729,561500.0,07-22-2020
Arkansas ,34655,374.0, ,6998,439635.0,07-22-2020
Veteran Affairs ,33635,1942.0,15 ,5821,422177.0,07-22-2020
US Military ,32728,51.0,3 ,19589,,07-22-2020
Oklahoma ,27147,461.0, ,6023,510359.0,07-22-2020
Kentucky ,24060,674.0, ,16459,549208.0,07-22-2020
Kansas ,23570,316.0,1 ,10369,261531.0,07-22-2020
Nebraska ,23190,310.0, ,5491,242889.0,07-22-2020
Rhode Island ,18062,997.0,1 ,15324,321872.0,07-22-2020
New Mexico ,17517,588.0, ,10059,481531.0,07-22-2020
Idaho ,15822,126.0, ,11192,153009.0,07-22-2020
Oregon ,15139,269.0, ,11489,344479.0,07-22-2020
Delaware ,13792,527.0,2 ,5903,158347.0,07-22-2020
Puerto Rico ,13038,185.0,5 ,11494,464073.0,07-22-2020
District Of Columbia ,11529,580.0, ,9017,155711.0,07-22-2020
Federal Prisons ,10811,99.0, ,4517,33336.0,07-22-2020
Navajo Nation ,8639,425.0, ,5083,69395.0,07-22-2020
South Dakota ,8019,118.0, ,820,99845.0,07-22-2020
New Hampshire ,6262,400.0, ,546,171149.0,07-22-2020
North Dakota ,5367,96.0,2 ,864,139266.0,07-22-2020
West Virginia ,5206,101.0, ,1559,240201.0,07-22-2020
Maine ,3723,118.0, ,389,153125.0,07-22-2020
Montana ,2813,42.0,2 ,1228,143518.0,07-22-2020
Wyoming ,2238,25.0, ,519,64221.0,07-22-2020
Alaska ,2041,18.0, ,1286,178626.0,07-22-2020
Hawaii ,1418,24.0, ,310,131371.0,07-22-2020
Vermont ,1366,56.0, ,162,84947.0,07-22-2020
Guam  ,330,5.0, ,103,18389.0,07-22-2020
United States Virgin Islands ,320,7.0,1 ,141,7557.0,07-22-2020
Grand Princess Ship ,103,3.0, ,100,,07-22-2020
Northern Mariana Islands ,38,2.0, ,17,12236.0,07-22-2020
New York ,437270,32654.0,37 ,140451,5368338.0,07-23-2020
California ,422313,8045.0, ,287737,6664419.0,07-23-2020
Florida ,389868,5520.0,173 ,344397,3215185.0,07-23-2020
Texas ,367994,4550.0, ,168129,3396677.0,07-23-2020
New Jersey ,183934,15805.0,20 ,54629,1859638.0,07-23-2020
Illinois ,168100,7560.0,20 ,20947,2348487.0,07-23-2020
Arizona ,152944,3063.0,89 ,130588,1037924.0,07-23-2020
Georgia ,152302,3335.0, ,123770,1520297.0,07-23-2020
Massachusetts ,114320,8468.0, ,9400,1150501.0,07-23-2020
Pennsylvania ,108590,7149.0,13 ,23894,1082667.0,07-23-2020
North Carolina ,106893,1734.0, ,26452,1523675.0,07-23-2020
Louisiana ,101650,3690.0,20 ,36504,1174868.0,07-23-2020
Tennessee ,84417,888.0, ,33781,1262993.0,07-23-2020
Michigan ,83730,6388.0, ,22180,1781813.0,07-23-2020
Virginia ,81237,2054.0,3 ,68704,1066585.0,07-23-2020
Maryland ,80836,3409.0,4 ,71993,1016222.0,07-23-2020
Ohio ,78783,3239.0, ,21118,1217262.0,07-23-2020
South Carolina ,75042,1285.0, ,46695,659541.0,07-23-2020
Alabama ,74212,1397.0,33 ,40305,618011.0,07-23-2020
Indiana ,59602,2880.0,17 ,15400,666283.0,07-23-2020
Washington ,50722,1476.0, ,32427,855152.0,07-23-2020
Minnesota ,48721,1601.0,9 ,4596,905315.0,07-23-2020
Connecticut ,48223,4406.0, ,22827,672386.0,07-23-2020
Mississippi ,48053,1436.0,13 ,16302,417684.0,07-23-2020
Wisconsin ,44847,865.0, ,9300,809477.0,07-23-2020
Colorado ,41698,1771.0, ,24793,462275.0,07-23-2020
Iowa ,40587,818.0,6 ,10880,437275.0,07-23-2020
Nevada ,38657,704.0, ,13398,510977.0,07-23-2020
Missouri ,38398,1195.0, ,29663,645082.0,07-23-2020
Utah ,35578,260.0, ,12786,569107.0,07-23-2020
Arkansas ,35246,380.0, ,6876,439635.0,07-23-2020
Veteran Affairs ,34297,1954.0,10 ,5756,428328.0,07-23-2020
US Military ,32728,51.0, ,19589,,07-23-2020
Oklahoma ,28802,477.0,3 ,5884,518134.0,07-23-2020
Kentucky ,24540,677.0, ,16863,560161.0,07-23-2020
Kansas ,24327,321.0, ,10776,268686.0,07-23-2020
Nebraska ,23486,311.0, ,5676,245843.0,07-23-2020
Rhode Island ,18148,1001.0,4 ,15398,325979.0,07-23-2020
New Mexico ,17828,591.0, ,10263,489334.0,07-23-2020
Idaho ,16322,135.0, ,11441,155825.0,07-23-2020
Oregon ,15393,271.0, ,11741,351987.0,07-23-2020
Delaware ,13924,529.0,2 ,5536,158445.0,07-23-2020
Puerto Rico ,13473,188.0,3 ,11926,464073.0,07-23-2020
District Of Columbia ,11571,581.0,1 ,8970,162021.0,07-23-2020
Federal Prisons ,11033,99.0, ,4632,33684.0,07-23-2020
Navajo Nation ,8684,431.0, ,5122,70029.0,07-23-2020
South Dakota ,8077,119.0, ,799,101058.0,07-23-2020
New Hampshire ,6295,402.0, ,552,172675.0,07-23-2020
North Dakota ,5493,97.0,1 ,921,140816.0,07-23-2020
West Virginia ,5480,102.0, ,1613,247291.0,07-23-2020
Maine ,3737,118.0, ,380,155861.0,07-23-2020
Montana ,2910,43.0,1 ,1280,146218.0,07-23-2020
Wyoming ,2288,25.0, ,518,64706.0,07-23-2020
Alaska ,2132,19.0, ,1360,180462.0,07-23-2020
Hawaii ,1435,25.0, ,297,132361.0,07-23-2020
Vermont ,1377,56.0, ,169,85742.0,07-23-2020
United States Virgin Islands ,336,7.0, ,147,15726.0,07-23-2020
Guam ,332,5.0, ,85,19219.0,07-23-2020
Grand Princess Ship ,103,3.0, ,100,,07-23-2020
Northern Mariana Islands ,38,2.0, ,17,12236.0,07-23-2020
New York ,438170,32658.0,2 ,135456,5444845.0,07-24-2020
California ,432345,8208.0,6 ,292961,6778304.0,07-24-2020
Florida ,402312,5653.0,133 ,356708,3281087.0,07-24-2020
Texas ,377396,4762.0, ,168808,3465070.0,07-24-2020
New Jersey ,184029,15808.0, ,51711,1887644.0,07-24-2020
Illinois ,168100,7560.0, ,20567,2388193.0,07-24-2020
Georgia ,156588,3360.0, ,127409,1542109.0,07-24-2020
Arizona ,156301,3142.0,79 ,133422,1053832.0,07-24-2020
Massachusetts ,114647,8484.0, ,9711,1150501.0,07-24-2020
Pennsylvania ,109679,7176.0,12 ,24235,1101979.0,07-24-2020
North Carolina ,108995,1749.0, ,28539,1550297.0,07-24-2020
Louisiana ,103734,3720.0,30 ,38558,1199726.0,07-24-2020
Tennessee ,86987,925.0, ,34401,1295115.0,07-24-2020
Michigan ,84431,6395.0, ,22874,1811380.0,07-24-2020
Virginia ,82364,2067.0,13 ,69721,1086240.0,07-24-2020
Maryland ,81766,3422.0,13 ,72910,1040442.0,07-24-2020
Ohio ,80229,3268.0, ,21259,1240659.0,07-24-2020
South Carolina ,76606,1334.0, ,48210,669445.0,07-24-2020
Alabama ,76005,1438.0,41 ,42057,627344.0,07-24-2020
Indiana ,60598,2884.0,4 ,15111,678749.0,07-24-2020
Washington ,51530,1488.0, ,33114,870763.0,07-24-2020
Mississippi ,49663,1463.0,27 ,17885,426320.0,07-24-2020
Minnesota ,49488,1606.0,5 ,5000,922876.0,07-24-2020
Connecticut ,48232,4410.0, ,21973,685869.0,07-24-2020
Wisconsin ,45899,878.0, ,9519,824741.0,07-24-2020
Colorado ,42314,1786.0, ,24889,467726.0,07-24-2020
Iowa ,41028,820.0, ,11023,441666.0,07-24-2020
Nevada ,39919,709.0, ,14305,526274.0,07-24-2020
Missouri ,39673,1214.0, ,30737,659587.0,07-24-2020
Arkansas ,36259,386.0, ,7009,453684.0,07-24-2020
Utah ,36099,267.0, ,12739,574216.0,07-24-2020
Veteran Affairs ,34996,1965.0,9 ,5785,434422.0,07-24-2020
US Military ,34491,54.0,3 ,20393,,07-24-2020
Oklahoma ,29116,484.0,7 ,5355,527895.0,07-24-2020
Kentucky ,25147,684.0, ,17417,565490.0,07-24-2020
Kansas ,24408,325.0,3 ,10498,268686.0,07-24-2020
Nebraska ,23818,316.0, ,5757,249344.0,07-24-2020
Rhode Island ,18224,1002.0,1 ,15463,329556.0,07-24-2020
New Mexico ,18163,596.0, ,10511,496985.0,07-24-2020
Idaho ,16736,138.0, ,11590,159163.0,07-24-2020
Oregon ,15713,273.0, ,11931,357678.0,07-24-2020
Delaware ,14202,578.0,49 ,5731,161360.0,07-24-2020
Puerto Rico ,13967,191.0,3 ,12417,464073.0,07-24-2020
District Of Columbia ,11649,581.0, ,9048,162021.0,07-24-2020
Federal Prisons ,11174,100.0, ,4750,34208.0,07-24-2020
Navajo Nation ,8734,432.0, ,5171,70724.0,07-24-2020
South Dakota ,8143,121.0, ,808,102536.0,07-24-2020
New Hampshire ,6318,405.0, ,568,175771.0,07-24-2020
West Virginia ,5653,103.0, ,1604,251565.0,07-24-2020
North Dakota ,5614,99.0,2 ,970,142708.0,07-24-2020
Maine ,3757,118.0, ,380,155861.0,07-24-2020
Montana ,3039,46.0,3 ,1178,149200.0,07-24-2020
Wyoming ,2346,25.0, ,527,65469.0,07-24-2020
Alaska ,2192,19.0, ,1375,189509.0,07-24-2020
Hawaii ,1490,26.0, ,339,136008.0,07-24-2020
Vermont ,1385,56.0, ,173,86582.0,07-24-2020
Guam ,337,5.0, ,88,19601.0,07-24-2020
United States Virgin Islands  ,336,7.0, ,147,7890.0,07-24-2020
Grand Princess Ship ,103,3.0, ,100,,07-24-2020
Northern Mariana Islands ,38,2.0, ,17,12745.0,07-24-2020
California ,442938,8340.0,3 ,297725,6915876.0,07-25-2020
New York ,439063,32668.0,3 ,130615,5516311.0,07-25-2020
Florida ,414511,5778.0,125 ,367478,3340929.0,07-25-2020
Texas ,385948,4932.0, ,168800,3539452.0,07-25-2020
New Jersey ,184394,15841.0, ,52043,1887644.0,07-25-2020
Illinois ,171125,7589.0,12 ,23221,2432523.0,07-25-2020
Georgia ,161401,3442.0, ,131519,1591041.0,07-25-2020
Arizona ,160041,3286.0,144 ,136584,1076168.0,07-25-2020
Massachusetts ,114985,8498.0, ,10035,1181961.0,07-25-2020
North Carolina ,111092,1778.0, ,30607,1579042.0,07-25-2020
Pennsylvania ,110342,7183.0, ,23981,1101979.0,07-25-2020
Louisiana ,103734,3720.0, ,38558,1199726.0,07-25-2020
Tennessee ,89078,938.0, ,35157,1321707.0,07-25-2020
Michigan ,85072,6400.0, ,23510,1841827.0,07-25-2020
Virginia ,83609,2075.0,8 ,70734,1107695.0,07-25-2020
Maryland ,83054,3433.0,11 ,74187,1075316.0,07-25-2020
Ohio ,81790,3306.0, ,21661,1263191.0,07-25-2020
South Carolina ,80008,1465.0,80 ,49165,669445.0,07-25-2020
Alabama ,78130,1456.0,18 ,44164,639795.0,07-25-2020
Indiana ,61520,2895.0,11 ,15559,690274.0,07-25-2020
Washington ,52508,1504.0, ,33843,883982.0,07-25-2020
Mississippi ,51097,1480.0,17 ,19302,426320.0,07-25-2020
Minnesota ,50291,1611.0,5 ,5055,940696.0,07-25-2020
Connecticut ,48776,4413.0, ,21491,711102.0,07-25-2020
Wisconsin ,46917,878.0, ,9706,842197.0,07-25-2020
Colorado ,42980,1790.0, ,25095,476586.0,07-25-2020
Nevada ,41816,732.0,10 ,16064,552480.0,07-25-2020
Iowa ,41628,826.0,2 ,11344,444900.0,07-25-2020
Missouri ,41370,1225.0,1 ,32251,669399.0,07-25-2020
Arkansas ,37249,394.0, ,7028,461464.0,07-25-2020
Utah ,36962,273.0, ,12974,585839.0,07-25-2020
Veteran Affairs ,35596,1980.0,13 ,6372,440543.0,07-25-2020
US Military ,34491,54.0, ,20393,,07-25-2020
Oklahoma ,30081,496.0,12 ,5532,573185.0,07-25-2020
Kentucky ,25931,691.0, ,17844,574233.0,07-25-2020
Kansas ,25348,330.0,2 ,11170,277967.0,07-25-2020
Nebraska ,24174,316.0, ,5859,252881.0,07-25-2020
New Mexico ,18475,601.0, ,10718,505177.0,07-25-2020
Rhode Island ,18224,1002.0, ,15453,329556.0,07-25-2020
Idaho ,17264,144.0, ,12112,159163.0,07-25-2020
Oregon ,16104,282.0, ,12281,365736.0,07-25-2020
Puerto Rico ,14540,201.0,10 ,12980,464073.0,07-25-2020
Delaware ,14202,579.0,1 ,5548,164326.0,07-25-2020
District Of Columbia ,11717,581.0, ,1554,165260.0,07-25-2020
Federal Prisons ,11318,100.0, ,4651,34796.0,07-25-2020
Navajo Nation ,8768,434.0, ,5203,71440.0,07-25-2020
South Dakota ,8200,122.0, ,817,103490.0,07-25-2020
New Hampshire ,6375,407.0, ,575,176849.0,07-25-2020
West Virginia ,5772,103.0, ,1591,255089.0,07-25-2020
North Dakota ,5736,99.0, ,966,144260.0,07-25-2020
Maine ,3790,119.0,1 ,390,161630.0,07-25-2020
Montana ,3260,46.0, ,1237,151015.0,07-25-2020
Wyoming ,2446,25.0, ,555,66158.0,07-25-2020
Alaska ,2249,19.0, ,1430,200572.0,07-25-2020
Hawaii ,1549,26.0, ,375,138354.0,07-25-2020
Vermont ,1396,56.0, ,158,88816.0,07-25-2020
United States Virgin Islands ,352,7.0, ,109,8273.0,07-25-2020
Guam ,337,5.0, ,88,19601.0,07-25-2020
Grand Princess Ship ,103,3.0, ,100,,07-25-2020
Northern Mariana Islands ,38,2.0, ,17,12745.0,07-25-2020
California ,453121,8429.0,2 ,305454,7047355.0,07-26-2020
New York ,439726,32688.0,9 ,125413,5569879.0,07-26-2020
Florida ,423855,5855.0,77 ,376134,3386503.0,07-26-2020
Texas ,393683,5069.0, ,167104,3604509.0,07-26-2020
New Jersey ,184962,15865.0,6 ,48006,1953289.0,07-26-2020
Illinois ,172666,7590.0,1 ,24533,2470723.0,07-26-2020
Georgia ,165188,3495.0, ,134655,1619245.0,07-26-2020
Arizona ,162014,3305.0,19 ,138143,1076168.0,07-26-2020
Massachusetts ,115268,8510.0, ,10306,1195478.0,07-26-2020
North Carolina ,112713,1803.0, ,32203,1579042.0,07-26-2020
Pennsylvania ,111521,7191.0,4 ,24362,1132408.0,07-26-2020
Louisiana ,103734,3720.0, ,38558,1199726.0,07-26-2020
Tennessee ,90796,964.0, ,36024,1331428.0,07-26-2020
Michigan ,85622,6400.0, ,21720,1841827.0,07-26-2020
Virginia ,84567,2078.0,3 ,71607,1126252.0,07-26-2020
Maryland ,83748,3440.0,7 ,74874,1075316.0,07-26-2020
Ohio ,83213,3308.0, ,22174,1289373.0,07-26-2020
South Carolina ,81199,1491.0,26 ,50330,700464.0,07-26-2020
Alabama ,79294,1473.0,17 ,45311,639795.0,07-26-2020
Indiana ,62372,2903.0,8 ,15934,701311.0,07-26-2020
Washington ,53237,1506.0, ,34550,903674.0,07-26-2020
Mississippi ,52304,1495.0,15 ,20494,436973.0,07-26-2020
Minnesota ,51153,1614.0,3 ,5108,957374.0,07-26-2020
Connecticut ,48776,4413.0, ,21491,711102.0,07-26-2020
Wisconsin ,47870,891.0, ,9692,856398.0,07-26-2020
Colorado ,43789,1794.0, ,25485,487235.0,07-26-2020
Nevada ,42843,734.0,2 ,17089,566376.0,07-26-2020
Missouri ,42171,1228.0, ,32815,676873.0,07-26-2020
Iowa ,42091,826.0, ,11655,451344.0,07-26-2020
Arkansas ,37981,399.0, ,6499,470398.0,07-26-2020
Utah ,37623,274.0, ,12959,594012.0,07-26-2020
Veteran Affairs ,35596,1980.0, ,6372,440543.0,07-26-2020
US Military ,34491,54.0, ,20393,,07-26-2020
Oklahoma ,31285,496.0, ,6091,573185.0,07-26-2020
Kentucky ,26764,696.0, ,18647,582521.0,07-26-2020
Kansas ,25408,330.0, ,10952,277967.0,07-26-2020
Nebraska ,24395,316.0, ,5982,255740.0,07-26-2020
New Mexico ,18788,607.0, ,10913,512425.0,07-26-2020
Rhode Island ,18224,1002.0, ,15453,329556.0,07-26-2020
Idaho ,17827,146.0, ,12198,165132.0,07-26-2020
Oregon ,16492,286.0,4 ,12665,365736.0,07-26-2020
Puerto Rico ,14540,201.0, ,12980,464073.0,07-26-2020
Delaware ,14290,579.0, ,5750,169993.0,07-26-2020
District Of Columbia ,11780,581.0, ,1596,169009.0,07-26-2020
Federal Prisons ,11391,100.0, ,4689,35258.0,07-26-2020
Navajo Nation ,8768,434.0, ,5203,71440.0,07-26-2020
South Dakota ,8305,122.0, ,876,105913.0,07-26-2020
New Hampshire ,6415,409.0, ,568,178546.0,07-26-2020
West Virginia ,5887,103.0, ,1669,256780.0,07-26-2020
North Dakota ,5876,99.0, ,1025,146479.0,07-26-2020
Maine ,3814,119.0, ,411,163607.0,07-26-2020
Montana ,3342,46.0, ,1217,152315.0,07-26-2020
Wyoming ,2475,25.0, ,584,67700.0,07-26-2020
Alaska ,2338,20.0, ,1503,205066.0,07-26-2020
Hawaii ,1620,26.0, ,427,140442.0,07-26-2020
Vermont ,1400,56.0, ,162,88816.0,07-26-2020
United States Virgin Islands ,352,7.0, ,109,8273.0,07-26-2020
Guam ,337,5.0, ,88,19936.0,07-26-2020
Grand Princess Ship ,103,3.0, ,100,,07-26-2020
Northern Mariana Islands ,39,2.0, ,18,12745.0,07-26-2020
California ,459195,8455.0,2 ,309529,7168139.0,07-27-2020
New York ,440391,32705.0,16 ,119744,5627149.0,07-27-2020
Florida ,432747,5933.0,78 ,384337,3436270.0,07-27-2020
Texas ,397992,5155.0, ,163730,3664679.0,07-27-2020
New Jersey ,185370,15887.0,15 ,45820,1983841.0,07-27-2020
Illinois ,173897,7608.0,18 ,25727,2542134.0,07-27-2020
Georgia ,167953,3498.0, ,136735,1642432.0,07-27-2020
Arizona ,163827,3304.0, ,139545,1099682.0,07-27-2020
Massachusetts ,115637,8529.0, ,10656,1205961.0,07-27-2020
North Carolina ,114338,1813.0, ,33818,1635476.0,07-27-2020
Pennsylvania ,112191,7193.0,3 ,24430,1134004.0,07-27-2020
Louisiana ,109917,3786.0,20 ,44675,1260022.0,07-27-2020
Tennessee ,93936,967.0, ,38239,1381859.0,07-27-2020
Michigan ,86661,6400.0, ,22759,1901252.0,07-27-2020
Virginia ,86072,2082.0,4 ,73108,1137415.0,07-27-2020
